t,H=0.1,H=0.2,H=0.3,H=0.4
9.190000000000000391e-01,1.047525463117096045e+00,8.478632479274470501e-01,9.207453325630057250e-01,9.448070716515992729e-01
9.200000000000000400e-01,9.986697930430451509e-01,8.511768674539550439e-01,8.920240753124984989e-01,9.494822299195211368e-01
9.210000000000000409e-01,9.851686400376861164e-01,8.356716976670799379e-01,9.026759660139682673e-01,9.506229864076393143e-01
9.220000000000000417e-01,1.037511416925849250e+00,8.541314104355310910e-01,8.878328056772741839e-01,9.432651844454064127e-01
9.230000000000000426e-01,1.037546130258433674e+00,8.580672756764892162e-01,8.869376990695814200e-01,9.437244410902931868e-01
9.240000000000000435e-01,9.302636818935925422e-01,8.261725718266210716e-01,8.836386381431375892e-01,9.409826773925906718e-01
9.250000000000000444e-01,9.961060073084181399e-01,8.414730653329665078e-01,8.856042446348701969e-01,9.465141389848086284e-01
9.260000000000000453e-01,1.002742706015575358e+00,8.134081085251951837e-01,8.967767725638352561e-01,9.345963237921449673e-01
9.270000000000000462e-01,1.000877839254045609e+00,8.496320766662470714e-01,9.043511290586530027e-01,9.442819917927163242e-01
9.280000000000000471e-01,9.754459030498403571e-01,8.785940501622955257e-01,9.115426632754003444e-01,9.459124513707338755e-01
9.290000000000000480e-01,1.011128913125799000e+00,8.521917858004969260e-01,9.351841298042717909e-01,9.397663075707919367e-01
9.300000000000000488e-01,1.051305875080113861e+00,8.546428273571770040e-01,9.188990458576982157e-01,9.396376705080300429e-01
9.310000000000000497e-01,1.038623678026513231e+00,8.627487101087889521e-01,9.223748453224005495e-01,9.459808595482904758e-01
9.320000000000000506e-01,1.002319219241219583e+00,8.323428176702729608e-01,9.136105814973822792e-01,9.582452194483127572e-01
9.330000000000000515e-01,1.003465104514887685e+00,8.506234800141824204e-01,9.025755934575389050e-01,9.642146390018728752e-01
9.340000000000000524e-01,1.031451019105499300e+00,8.322848306918362304e-01,9.110410670690568535e-01,9.527255061801568337e-01
9.350000000000000533e-01,1.006484033379275722e+00,8.458693674697267406e-01,9.223512183813596943e-01,9.608391744448600003e-01
9.360000000000000542e-01,1.008885164618108288e+00,8.582477599954342340e-01,9.217245043034959506e-01,9.566468139209050037e-01
9.370000000000000551e-01,1.037245977635535610e+00,8.756785050466409093e-01,9.219689810426667798e-01,9.470112934804927329e-01
9.380000000000000560e-01,1.057950457841779324e+00,8.736673256956913880e-01,9.297492713289431387e-01,9.430817540578783076e-01
9.390000000000000568e-01,1.035198619934230679e+00,9.224822166451946970e-01,9.139818720415614495e-01,9.470376217107323580e-01
9.400000000000000577e-01,1.096323247598367967e+00,9.145038309771972296e-01,9.023474133783030426e-01,9.508745627759507268e-01
9.410000000000000586e-01,1.007003972974220174e+00,9.139179327454257651e-01,9.070078666191686567e-01,9.497502714469769902e-01
9.420000000000000595e-01,1.025083974410871734e+00,8.566936077276783301e-01,9.023636619288958327e-01,9.412681689363071591e-01
9.430000000000000604e-01,1.017176108771738807e+00,8.444999339896054336e-01,9.053709531240305974e-01,9.373629651954551445e-01
9.440000000000000613e-01,1.018964511607095114e+00,8.294630515537027016e-01,8.962240027945059806e-01,9.434834815363525307e-01
9.450000000000000622e-01,1.046566681675865640e+00,8.575422360456089743e-01,9.042842855615856879e-01,9.452185535305948072e-01
9.460000000000000631e-01,1.014848796603767589e+00,8.481157982928889671e-01,8.848421423970216360e-01,9.437841461662711540e-01
9.470000000000000639e-01,9.966505495854575125e-01,8.709022705405168319e-01,9.085611707689387195e-01,9.525405119067147375e-01
9.480000000000000648e-01,9.700931546551757600e-01,8.819820437304850547e-01,9.003358992048823284e-01,9.490607726598219163e-01
9.490000000000000657e-01,9.933279679147033470e-01,8.496327206596892001e-01,8.924735652498295702e-01,9.448618758660390915e-01
9.500000000000000666e-01,1.083952528260309967e+00,8.638243300325173513e-01,8.962323533183874646e-01,9.381868481200008603e-01
9.510000000000000675e-01,9.931885419913273338e-01,8.270926006929059104e-01,9.090638034283828883e-01,9.399743866764445066e-01
9.520000000000000684e-01,9.682585842226315576e-01,7.947929438153702453e-01,9.114272354757260164e-01,9.400960622269087796e-01
9.530000000000000693e-01,9.036262352694653943e-01,8.141293714035326978e-01,9.152223840375889319e-01,9.414009456491012617e-01
9.540000000000000702e-01,9.283457659464476874e-01,8.057913818762942881e-01,9.146383436934961697e-01,9.426924275902702766e-01
9.550000000000000711e-01,9.028937905222919058e-01,8.708668449200765993e-01,9.130280479798695836e-01,9.339741080191298339e-01
9.560000000000000719e-01,9.060799762324553974e-01,8.293837664340586446e-01,8.944570704779097881e-01,9.416558730369044561e-01
9.570000000000000728e-01,9.275491080177443726e-01,8.446825702533125035e-01,9.130458986659969467e-01,9.484443664690949127e-01
9.580000000000000737e-01,9.672949419022669471e-01,8.904477580361129796e-01,8.952246902941703999e-01,9.475640174131901849e-01
9.590000000000000746e-01,1.000398252005072042e+00,8.887151608649257462e-01,8.772894084310161045e-01,9.579541687173681597e-01
9.599999999999999645e-01,9.702059130486950789e-01,8.921401603288526827e-01,9.105049620055090109e-01,9.516129940151355493e-01
9.609999999999999654e-01,9.477176229399086882e-01,8.696304489315725972e-01,9.061839824753649131e-01,9.483696277774907868e-01
9.619999999999999662e-01,9.609848545498195227e-01,8.393251928163116826e-01,9.201592096998759684e-01,9.528152789322491545e-01
9.629999999999999671e-01,9.994639381101039222e-01,8.607681000891712619e-01,9.261849600460034804e-01,9.487101549068058803e-01
9.639999999999999680e-01,9.718664321594060462e-01,8.453780031896006575e-01,9.192083010011257160e-01,9.574162447315019975e-01
9.649999999999999689e-01,1.006777019147471197e+00,8.787138793401839676e-01,9.327741062174814690e-01,9.506634324268928848e-01
9.659999999999999698e-01,9.651191773994364231e-01,8.276602093567850815e-01,9.390211853984550272e-01,9.467409837152818142e-01
9.669999999999999707e-01,8.982342809950809581e-01,8.410088991382613788e-01,9.201193703422801962e-01,9.419035200228027538e-01
9.679999999999999716e-01,7.749361228020862358e-01,8.677765687507528192e-01,9.444918751308855054e-01,9.480484643379216703e-01
9.689999999999999725e-01,8.574367317640052555e-01,8.578894869869888584e-01,9.587379308808861023e-01,9.470503859730111662e-01
9.699999999999999734e-01,9.199179005433933964e-01,8.390493221837017623e-01,9.683608445539477749e-01,9.557965696278473144e-01
9.709999999999999742e-01,8.538993374879313425e-01,8.388165236784451695e-01,9.536793200426416650e-01,9.611230235429804036e-01
9.719999999999999751e-01,9.358029972137288377e-01,8.743490362601840094e-01,9.509258380992700044e-01,9.559094181524567801e-01
9.729999999999999760e-01,8.825953180218175653e-01,8.398282288865449585e-01,9.334466405184885796e-01,9.572283329195589996e-01
9.739999999999999769e-01,9.522850507425559829e-01,8.344821707520568843e-01,9.326105713775352246e-01,9.557342809114394155e-01
9.749999999999999778e-01,8.852347773500380823e-01,8.354725130778924980e-01,9.198730178377505506e-01,9.557071013392511860e-01
9.759999999999999787e-01,8.866955330335203334e-01,8.247447387905727512e-01,9.060001357229958696e-01,9.596782701226620471e-01
9.769999999999999796e-01,8.716048106086105030e-01,8.881240081054438962e-01,9.146842248873415793e-01,9.607222889762399021e-01
9.779999999999999805e-01,9.010438022887290455e-01,8.473585955266325076e-01,9.257628520498740743e-01,9.602894368113531476e-01
9.789999999999999813e-01,9.416500511831957798e-01,8.372073248002498413e-01,9.280548169187406993e-01,9.546033694540972947e-01
9.799999999999999822e-01,9.391169378869588247e-01,8.721386020821400020e-01,9.090044973018327479e-01,9.594699106856293680e-01
9.809999999999999831e-01,9.319006278452484082e-01,8.200406323310196477e-01,9.024597184616542922e-01,9.664846951444326928e-01
9.819999999999999840e-01,9.201795951889519820e-01,8.060639205620679926e-01,9.177415888009661238e-01,9.559179730590973145e-01
9.829999999999999849e-01,9.267672062067955352e-01,8.267488385269735618e-01,8.924997930702462945e-01,9.669428943174729341e-01
9.839999999999999858e-01,9.494086617580590470e-01,8.354900189419601775e-01,9.143931389883173111e-01,9.646374620569432290e-01
9.849999999999999867e-01,9.767065559910232952e-01,7.908140222977191325e-01,8.851922228870419129e-01,9.655712034757838458e-01
9.859999999999999876e-01,9.941628465411926907e-01,7.824906039755510356e-01,8.996236408878605095e-01,9.588275448766250264e-01
9.869999999999999885e-01,9.218449015900643806e-01,7.874120058142910494e-01,9.222310748211938192e-01,9.586093518403652203e-01
9.879999999999999893e-01,9.620737253954791957e-01,8.039408970898715978e-01,9.217575262424505533e-01,9.605669095336082375e-01
9.889999999999999902e-01,9.213408843997534792e-01,7.798519390340926671e-01,9.086787945169603198e-01,9.675102597266698190e-01
9.899999999999999911e-01,8.911751876122232519e-01,7.792662254813194078e-01,8.907348335255075300e-01,9.590140818313116489e-01
9.909999999999999920e-01,9.448892476317551914e-01,7.733192574916812889e-01,8.859140025571110577e-01,9.549191581103548820e-01
9.919999999999999929e-01,7.754831858208878215e-01,7.787950606288548405e-01,8.891260352923420207e-01,9.542028610670511002e-01
9.929999999999999938e-01,8.384952333786299672e-01,7.742353627876968902e-01,8.941222829612024414e-01,9.584682914242941276e-01
9.939999999999999947e-01,8.691945115294025248e-01,7.483135441635138108e-01,8.873685811878951890e-01,9.577735700190573853e-01
9.949999999999999956e-01,9.286431331336428840e-01,7.967049653145052979e-01,8.760989503110616639e-01,9.648007265440711189e-01
9.959999999999999964e-01,9.231055439258705198e-01,8.123439858533365587e-01,8.983792594457691294e-01,9.610644707425733957e-01
9.969999999999999973e-01,9.103977974686957575e-01,8.689715744898292016e-01,9.066209979359001192e-01,9.723509490418691392e-01
9.979999999999999982e-01,9.335972067767308591e-01,8.404208889360473833e-01,9.066504279161466950e-01,9.837645250052271528e-01
9.989999999999999991e-01,8.432575760413644206e-01,7.821093585069268661e-01,9.030374232414574154e-01,9.814187565136033298e-01
1.000000000000000000e+00,8.557049762608009980e-01,7.995195206978717994e-01,9.140984870279222907e-01,9.678987247861833287e-01
